"x"
"1";1277.15399868023
"2";640.377217511958
"3";169.949022478885
"4";274.338222589839
"5";301.077614555257
"6";1464.67510345434
"7";2047.53473477708
"8";1063.7009385039
"9";2204.65313616363
"10";2576.57136691403
"11";2146.90402850478
"12";2098.33415945411
"13";1345.86879355844
"14";696.908184721909
"15";500.311229755423
"16";70.6121151755412
"17";219.175923614365
"18";697.515896319931
"19";177.00214940734
"20";1484.40366291962
"21";2613.49623532185
"22";2094.08843128832
"23";2472.40343096057
"24";2567.59816586808
"25";2240.3082022996
"26";1578.87248824255
"27";1326.4303625921
"28";840.476309067263
"29";200.927137592609
"30";22.694137845242
"31";406.631906675886
"32";1273.46014848468
"33";1731.10189081887
"34";2017.53312097231
"35";2372.36258378561
"36";2294.26977989285
"37";2359.91965499766
"38";1886.53055084461
"39";1123.68778401362
"40";580.40679849467
"41";130.869077891903
"42";144.973573512634
"43";169.110311768151
"44";408.007607675463
"45";760.084111038346
"46";982.69335983499
"47";1511.55055333922
"48";1484.73854489847
"49";407.086120209285
"50";168.158530258042
"51";673.034902843914
"52";642.903380701849
"53";337.13441602673
"54";712.356152788972
"55";-102.501657891167
"56";19.8936224833937
"57";268.55744238583
"58";1144.07558838737
"59";1217.37600692505
"60";1680.98757323151
"61";2116.89757776723
"62";859.378051372542
"63";937.402965941504
"64";331.049721256824
"65";-88.3721370372204
"66";-91.2975853913037
"67";-66.2870123814495
"68";-74.4454284115832
"69";43.2644468603955
"70";418.188192188397
"71";636.446682206943
"72";533.917903075959
"73";1803.99653419356
"74";2755.40632252599
"75";2254.33063750104
"76";2731.23801799219
"77";2185.77726376324
"78";1847.829699702
"79";889.838349537249
"80";254.706029488156
"81";28.1325351153043
"82";72.2170708316073
"83";549.1699575153
"84";1304.74394196477
"85";1145.10450199453
"86";1673.5109278688
"87";1840.39120153685
"88";2286.82349725764
"89";2207.49658812393
"90";1723.07006625812
"91";1708.61503689311
"92";1129.94136274521
"93";844.593956208868
"94";193.064235911319
"95";121.74747069649
"96";843.234417707532
"97";1784.37932867195
"98";1508.52793512195
"99";1974.99693803902
"100";2816.17114675294
"101";2630.06865661484
"102";2967.85776002557
"103";2196.6013228148
"104";1645.35431594175
"105";1267.6623588466
"106";928.750881134717
"107";210.541631481412
"108";269.808793850108
"109";896.713444349178
"110";729.170134831542
"111";1678.06196533239
"112";2171.03720276457
"113";2171.13167865838
"114";2884.90159240412
"115";1958.38302733162
"116";2024.66158879941
"117";1683.43377049731
"118";960.684262317287
"119";536.287104253983
"120";237.64746611922
"121";303.683875013583
"122";396.131739388389
"123";1093.93336633867
"124";1438.60431994063
"125";2098.65266271732
"126";921.43777239861
"127";1156.76071827846
"128";393.972069310452
"129";1456.03579163775
"130";1651.78337174353
"131";987.909650684566
"132";505.122517216575
"133";196.633309284532
"134";346.904734211049
"135";61.8120641031954
"136";1407.15473501454
"137";451.248056920502
"138";1710.11115058896
"139";667.841724866198
"140";2094.95088501445
"141";1445.8740425789
"142";945.107645567473
"143";849.502105397858
"144";1038.10222586281
"145";587.358889177835
"146";362.132486097958
"147";-68.4053272312819
"148";174.199656084769
"149";833.945124024872
"150";390.203140936883
"151";2230.0003789214
"152";2534.65863590467
"153";3373.30823708405
"154";3171.58668016418
"155";2746.18289889131
"156";1565.04122904283
"157";1423.23658966464
"158";889.944190231326
"159";39.0672001597975
"160";-63.675304798055
"161";357.906387498967
"162";1256.89205491897
"163";1759.96993649957
"164";1051.36868137037
"165";2189.33924815741
"166";1562.35520574517
"167";2241.69000617686
"168";1361.78440110283
"169";1411.41160514579
"170";489.973904399251
"171";-54.353665318356
"172";148.340429209732
"173";137.73473425039
"174";1063.31458432233
"175";571.171476856513
"176";1886.26410403081
"177";1047.69328498809
"178";2367.23291537881
"179";702.563980092407
"180";658.980247017198
"181";1470.10349848745
"182";1428.47219095677
"183";418.360397996103
"184";273.97471083227
"185";251.571563677252
"186";277.271054492518
"187";308.48886274551
"188";474.852720811829
"189";1380.30823914348
"190";2014.58961666418
"191";2164.19103932119
"192";2945.66468725111
"193";2517.86842567533
"194";1945.46452406422
"195";1470.06774554882
"196";1170.5396966527
"197";661.879067474434
"198";276.258691463521
"199";188.425317514007
"200";65.1754878978647
"201";1358.32195781889
"202";1158.21735536202
"203";2090.772014337
"204";2758.8920742671
"205";2692.73024946648
"206";2489.24452698977
"207";2093.84049970494
"208";1902.83657085577
"209";1264.49069169948
"210";913.258863563574
"211";221.501142583177
"212";-29.5932612176871
"213";690.130332473141
"214";1358.13717633933
"215";1815.91835007418
"216";2096.05150942123
"217";2212.87777712803
"218";2694.95417465825
"219";2315.4624439464
"220";2293.19677518503
"221";1779.96802248649
"222";1264.03934905196
"223";846.81583271208
"224";86.1155498575741
"225";271.396683416141
"226";454.751653296283
"227";1079.81347350626
"228";1194.84806959751
"229";2688.4023279481
"230";2724.77587016467
"231";2640.47029262188
"232";2294.37300331467
"233";1973.0199840164
"234";885.209225708565
"235";921.778561785805
"236";493.757544926716
"237";129.202349849119
"238";167.603886970654
"239";836.707963235437
"240";1121.28452623626
"241";1597.66258767342
"242";2381.75227146696
"243";2065.44651957271
"244";1499.78652465241
"245";1770.43101562189
"246";2349.63347189111
"247";1307.76000373385
"248";552.045134607857
"249";361.412980131692
"250";214.550409576643
"251";267.555677212501
"252";296.689283297355
"253";1272.01618477384
"254";1620.02453184217
"255";1960.53156681627
"256";2971.72501675458
"257";2936.35861561043
"258";2845.32270461346
"259";2242.01038515965
"260";1639.60013059188
"261";266.806606129368
"262";376.999236409528
"263";147.403845319494
"264";39.0987476250262
"265";604.016514954216
"266";1079.50580015092
"267";1165.86728631501
"268";1930.14391441072
"269";3168.86780414803
"270";2813.75565712544
"271";2587.59631014327
"272";1493.70177284967
"273";1638.92302858402
"274";1336.02991060137
"275";551.877106282092
"276";82.243095520598
"277";176.859306573753
"278";435.020047131146
"279";1072.01338866066
"280";1502.86767148365
"281";1954.94114723676
"282";700.350106180271
"283";882.186954873112
"284";759.478511842422
"285";365.450519713596
"286";412.316889691028
"287";173.994355941549
"288";314.323104994353
"289";142.262633230094
"290";119.834295193136
"291";610.755514938628
"292";1108.45918187152
"293";481.510627191822
"294";2088.21101948711
"295";2439.73297392033
"296";1315.46606202972
"297";1822.74132661345
"298";1972.12546203376
"299";1731.43037980657
"300";975.846546611698
"301";641.323257959549
"302";214.505780224321
"303";224.338322352575
"304";-94.231791175351
"305";990.578180387671
"306";1738.20269719364
"307";2271.11826835585
"308";2513.46058642854
"309";2168.12938114363
"310";2632.56286259913
"311";2166.14184837664
"312";1612.3054975348
"313";835.708944675406
"314";356.034993876097
"315";150.691501433116
"316";-152.589899630791
"317";1006.07891316387
"318";1556.83661806299
"319";1317.60263162467
"320";1814.20741253978
"321";2747.58062405192
"322";2625.95775497338
"323";2774.3671069446
"324";2165.16858425881
"325";1721.4889985338
"326";1420.31078002576
"327";832.10704722394
"328";185.941512455175
"329";400.30194306488
"330";390.433428787626
"331";1138.29787949856
"332";1071.75799924521
